timestamp,fault_type,fault_mechanism,severity,duration_ms,status,is_operational_transient
1129.5,incipient,terminal,0.12554923519061473,0.0,injected,False
1174.2,incipient,thyristor,0.31253536799000103,0.0,injected,False
1213.1,developing,capacitor,0.4665234883607051,0.0,injected,False
1232.6,incipient,terminal,0.24614235359870815,0.0,injected,False
1245.9,incipient,capacitor,0.31676663723757315,0.0,injected,False
1263.5,developing,thyristor,0.5393145929491157,0.0,injected,False
1269.6,critical,terminal,0.7966026349523371,0.0,injected,False
1304.1,critical,terminal,0.7771922241947652,0.0,injected,False
1377.4,critical,thyristor,0.8475694340203329,0.0,injected,False
1387.3,incipient,thyristor,0.25551390890656067,0.0,injected,False
1397.2,incipient,thyristor,0.3208088727840246,0.0,injected,False
1430.1,developing,capacitor,0.6024835486713553,0.0,injected,False
1441.1,incipient,thyristor,0.29703030433744426,0.0,injected,False
1444.7,critical,terminal,0.7270090863076449,0.0,injected,False
1459.9,incipient,thyristor,0.17432053241315196,0.0,injected,False
1479.2,incipient,terminal,0.37547541343392055,0.0,injected,False
1481.7,critical,thyristor,0.7474781221836714,0.0,injected,False
1486.6,critical,capacitor,0.7774665697420725,0.0,injected,False
1487.0,developing,terminal,0.6423430990000788,0.0,injected,False
1496.4,incipient,capacitor,0.37986667845727584,0.0,injected,False
1499.7,critical,thyristor,0.8306488388276735,0.0,injected,False
1578.7,developing,terminal,0.47621343324384513,0.0,injected,False
1606.4,critical,capacitor,0.7482392370491426,0.0,injected,False
1623.0,incipient,thyristor,0.32485233003994407,0.0,injected,False
1633.1,incipient,terminal,0.35519799152389187,0.0,injected,False
1635.5,incipient,capacitor,0.17040013702185702,0.0,injected,False
1650.1,incipient,thyristor,0.21787714575907985,0.0,injected,False
1712.0,developing,capacitor,0.5410417826379823,0.0,injected,False
1714.6,incipient,capacitor,0.15410624491561187,0.0,injected,False
1718.3,developing,terminal,0.43106754572217043,0.0,injected,False
1734.6,incipient,capacitor,0.3268938169766922,0.0,injected,False
1780.5,critical,capacitor,0.7177570082367789,0.0,injected,False
1786.7,developing,thyristor,0.5624158791949511,0.0,injected,False
917.4932159585173,operational_transient,spike,0.0,50.0,normal,True
